type,event,year,abbreviation,nameEn,nameFr,address,representative,comments,source1,source2,officeType,currentStateName,previousStateName
NGO,,1933,IWSA,International Alliance of Women for Suffrage and Equal Citizenhip,Alliance international pour le suffrage et l'action civique et politique des femmes,Pregny (Crêts de),,,Permanent Centre of International Information in Geneva,,,,
NGO,,1934,IWSA,International Alliance of Women for Suffrage and Equal Citizenhip,Alliance international pour le suffrage et l'action civique et politique des femmes,Pregny (Crêts de),,,Permanent Centre of International Information in Geneva,,,,
NGO,,1935,IWSA,International Alliance of Women for Suffrage and Equal Citizenhip,Alliance international pour le suffrage et l'action civique et politique des femmes,Pregny (Crêts de),,,Permanent Centre of International Information in Geneva,,,,
NGO,,1936,IWSA,International Alliance of Women for Suffrage and Equal Citizenhip,Alliance international pour le suffrage et l'action civique et politique des femmes,Pregny (Crêts de),,,Permanent Centre of International Information in Geneva,,,,
NGO,,1937,IWSA,International Alliance of Women for Suffrage and Equal Citizenhip,Alliance international pour le suffrage et l'action civique et politique des femmes,Pregny (Crêts de),,,no,,,,
NGO,,1938,IWSA,International Alliance of Women for Suffrage and Equal Citizenhip,Alliance international pour le suffrage et l'action civique et politique des femmes,Pregny (Crêts de),,,,,,,
NGO,,1945,IWSA,International Alliance of Women for Suffrage and Equal Citizenhip,Alliance international pour le suffrage et l'action civique et politique des femmes,"17, rue Toepffer",,,TBC,https://archives.ungeneva.org/esgs-efy4-x688/download?token=d74d823a59490b33c2dfc53da98be068bcfe9c2c936f63629d86bf5fa7697e6c,,,
NGO,,1936,,Jewish Agency for Palestine to the League of Nations (before World Zionist Organization),Agence juive pour la Palestine,"95, rue de Lausanne",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1938,,Jewish Agency for Palestine to the League of Nations,Agence juive pour la Palestine,"95, rue de Lausanne",,,HB,,,,
NGO,,1945,,Jewish Agency for Palestine to the League of Nations,Agence juive pour la Palestine,"37, quai Wilson",,,TBC,https://archives.ungeneva.org/esgs-efy4-x688/download?token=d74d823a59490b33c2dfc53da98be068bcfe9c2c936f63629d86bf5fa7697e6c,,,
NGO,,1927,,Council for the Rights of Jewish Minorities,Conseil pour les droits des minorités juives,"4, rue Thalberg",,,Archives,https://archives.ungeneva.org/jewish-questions-bureau-of-the-council-for-the-rights-of-jewish-minorities/download?token=7c3802bf8e51b22d4b0f82b4e3f58fdd0c7953a2fc4f378e4a101a384250410a,,,
NGO,,1928,,Council for the Rights of Jewish Minorities,Conseil pour les droits des minorités juives,"4, rue Thalberg",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1929,,Council for the Rights of Jewish Minorities,Conseil pour les droits des minorités juives,"4, rue Thalberg",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1930,,Council for the Rights of Jewish Minorities,Conseil pour les droits des minorités juives,"4, rue Thalberg",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1931,,Council for the Rights of Jewish Minorities,Conseil pour les droits des minorités juives,"12, rue de Pitons",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1932,,Council for the Rights of Jewish Minorities,Conseil pour les droits des minorités juives,"12, rue de Pitons",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1933,,Council for the Rights of Jewish Minorities,Conseil pour les droits des minorités juives,"12, rue de Pitons",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1932,,International Union of Associations for the League of Nations - Geneva Office,Union internationale des associations pour la Société des Nations - Bureau de Genève,"8, rue de la Cloche",,,archives,https://archives.ungeneva.org/correspondance-avec-l-union-internatinale-des-associations-pour-la-societe-des-nations/download?token=8ff7250832c7698c273e4ad5e1829c1e84ab9f95e3355adcea494138da4d2bef,,,
NGO,,1933,,International Union of Associations for the League of Nations - Geneva Office,Union internationale des associations pour la Société des Nations - Bureau de Genève,"8, rue de la Cloche",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1935,,International Union of Associations for the League of Nations - Geneva Office,Union internationale des associations pour la Société des Nations - Bureau de Genève,"villa Rigot, 46, route de Ferney",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1936,,International Union of Associations for the League of Nations - Geneva Office,Union internationale des associations pour la Société des Nations - Bureau de Genève,"Villa Rigot, 14 avenue France",,,HB,,,,
NGO,,1937,,International Union of Associations for the League of Nations - Geneva Office,Union internationale des associations pour la Société des Nations - Bureau de Genève,"Villa Rigot, 14 avenue France",,,no,,,,
NGO,,1938,,International Union of Associations for the League of Nations - Geneva Office,Union internationale des associations pour la Société des Nations - Bureau de Genève,"Villa Rigot, 14 avenue France",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1936,,World Youth Congress Movement - International Secretariat,Mouvement du Congrès mondial de la jeunesse - Secrétariat international,"Villa Rigot, 14 avenue France",,,HB,,,,
NGO,,1938,,World Youth Congress Movement - International Secretariat,Mouvement du Congrès mondial de la jeunesse - Secrétariat international,"Villa Rigot, 14 avenue France",,,HB / Archives,https://archives.ungeneva.org/atye-bbqx-p2e6/download?token=7b81fbda56f9ff7bb73eba6a6d4312255f6fbb5c4641797adc017632e36f0341,,,
NGO,,1927,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1928,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1929,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1930,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1931,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1932,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1933,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1934,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1935,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1936,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"8, Charles Bonnet",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1945,,Geneva League of Nations Union,Association genevoise pour la Société des Nations,"11, cours de Rive",,,TBC,https://archives.ungeneva.org/esgs-efy4-x688/download?token=d74d823a59490b33c2dfc53da98be068bcfe9c2c936f63629d86bf5fa7697e6c,,,
NGO,,1929,,League of Nations Association of America- (Geneva Office),,"4, rue Manthoux",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1931,,League of Nations Association of America- (Geneva Office),,"59, rue des Pâquis",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1932,,League of Nations Association of America- (Geneva Office),,"59, rue des Pâquis",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1933,,League of Nations Association of America- (Geneva Office),,"53, quai Wilson",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1934,,League of Nations Association of America- (Geneva Office),,"53, quai Wilson",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1935,,League of Nations Association of America- (Geneva Office),,"53, quai Wilson",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1936,,League of Nations Association of America- (Geneva Office),,"53, quai Wilson",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1925,FUI/IUF,International University Federation for the League of Nations,Fédération universitaire internationale pour la Société des Nations,"5, rond-point de Plainpalais",,,HB,,,,
NGO,,1937,FUI/IUF,International University Federation for the League of Nations,Fédération universitaire internationale pour les principes de la Société des Nations,"61, avenue Wendt",,,Archives,https://archives.ungeneva.org/gtfh-s276-qsdp/download?token=130ef4332bb810393d91671f7bbd6e696914a6c3c806047ef87580c3662b8720,,,
NGO,,1933,FUI/IUF,International University Federation for the League of Nations,,"10, rue Saint-Léger",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1934,FUI/IUF,International University Federation for the League of Nations,,"10, rue Saint-Léger",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1935,FUI/IUF,International University Federation for the League of Nations,,"villa Rigot, 46, route de Ferney",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1936,FUI/IUF,International University Federation for the League of Nations,,"14, avenue de la Paix",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1931,,Equal Rights International - Geneva Office,Internationale d'égalité des droits - bureau de Genève,"3, rue Butini",,,Archives,https://archives.ungeneva.org/collaboration-of-women-in-the-organization-of-peace-correspondence-with-equal-rights-international/download?token=e49f259294499c692a6fe4e05da4e1827d2ad1c957ecff079a2977f4c986ef5d,,,
NGO,,1932,,Equal Rights International - Geneva Office,Internationale d'égalité des droits - bureau de Genève,"3, rue Butini",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1933,,Equal Rights International - Geneva Office,Internationale d'égalité des droits - bureau de Genève,"3, rue Butini",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1934,,Equal Rights International - Geneva Office,Internationale d'égalité des droits - bureau de Genève,"3, rue Butini",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1933,,International Committee for India,,"46, boulevard des Tranchées",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1934,,International Committee for India,,case postale,,,Permanent Centre of International Information in Geneva,,,,
NGO,,1935,,International Committee for India,,?,,,Permanent Centre of International Information in Geneva,,,,
NGO,,1936,,International Committee for India,,"19, rue Henri Mussard",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1927,,International League of Economic Entente,Société internationale pour l'Entente économique,"4, Rue du Commerce",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1928,,International League of Economic Entente,Société internationale pour l'Entente économique,"39, quai Wilson",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1929,,International League of Economic Entente,Société internationale pour l'Entente économique,"39, quai Wilson",,,Permanent Centre of International Information in Geneva / HB,,,,
NGO,,1930,,International League of Economic Entente,Société internationale pour l'Entente économique,"39, quai Wilson",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1931,,International League of Economic Entente,Société internationale pour l'Entente économique,"39, quai Wilson",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1932,,International League of Economic Entente,Société internationale pour l'Entente économique,"39, quai Wilson",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1931,,International Statistics,,"121, route de Florissant",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1932,,International Statistics,,"121, route de Florissant",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1933,,International Statistics,,"121, route de Florissant",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1934,,International Statistics,,"121, route de Florissant",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1935,,International Statistics,,"121, route de Florissant",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1927,,International Management Institute,Institut international d'organisation scientifique du travail,"154, Route de Lausanne",,,Permanent Centre of International Information in Geneva,,,,
NGO,,1928,,International Management Institute,Institut international d'organisation scientifique du travail,"154, Route de Lausanne",,,Permanent Centre of International Information in Geneva,,,,
